interval_id,poi_id,day_of_week,specific_date,status,open_minute,close_minute,closes_next_day,observation_id
hours:0902bc53673d3062692fbde4,osm:node:13057480901,6,,open,330,1020,0,obs:ed7c99c7e0c38b902861588f
hours:5ff583773e0af9936481b58a,osm:node:13057481101,0,,open,330,1020,0,obs:df741e129288c1f2896348f8
hours:6067d856912ba42de60bc793,osm:node:13057481101,1,,open,330,1020,0,obs:df741e129288c1f2896348f8
hours:95ca266476ef60a5b3c14b23,osm:node:13057481101,2,,open,330,1020,0,obs:df741e129288c1f2896348f8
hours:b6015e5c65e9e2f367a1e2e6,osm:node:13057481101,3,,open,330,1020,0,obs:df741e129288c1f2896348f8
hours:b6c4424b61c0778ccfa747cc,osm:node:13057481101,4,,open,330,1020,0,obs:df741e129288c1f2896348f8
hours:07f0ef5d57982f3ddbee9111,osm:node:13057481101,5,,open,330,1020,0,obs:df741e129288c1f2896348f8
hours:ff7fc4cce9e64f258bc8818f,osm:node:13057481101,6,,open,330,1020,0,obs:df741e129288c1f2896348f8
hours:a95fc30528f2e846cd7115d2,osm:node:13072770501,0,,open,450,1020,0,obs:ed0295a7e5903005d314d716
hours:85b752c75282d0ef352773cc,osm:node:13072770501,1,,open,450,1020,0,obs:ed0295a7e5903005d314d716
hours:241f75be1958cbf19081ba3e,osm:node:13072770501,2,,open,450,1020,0,obs:ed0295a7e5903005d314d716
hours:06227b72127cb48f7b57c014,osm:node:13072770501,3,,open,450,1020,0,obs:ed0295a7e5903005d314d716
hours:ca065a3dc8a4110aa7d0e127,osm:node:13072770501,4,,open,450,1020,0,obs:ed0295a7e5903005d314d716
hours:445866aba8ea58475029a1c5,osm:node:13072770501,5,,open,450,1020,0,obs:ed0295a7e5903005d314d716
hours:706c00169b6dcda9ed71d896,osm:node:13072770501,6,,open,450,1020,0,obs:ed0295a7e5903005d314d716
hours:7d91286a435f5f1626923a43,osm:node:13157730289,0,,open,0,1440,0,obs:563c93c0c80f1985ebc60f47
hours:1f717796cad6e89a208e6692,osm:node:13157730289,1,,open,0,1440,0,obs:563c93c0c80f1985ebc60f47
hours:53f554c577e2092a44ccaf2c,osm:node:13157730289,2,,open,0,1440,0,obs:563c93c0c80f1985ebc60f47
hours:396060ac98f648ef30ac7e23,osm:node:13157730289,3,,open,0,1440,0,obs:563c93c0c80f1985ebc60f47
hours:bae75a4c55eeb9d0b2558866,osm:node:13157730289,4,,open,0,1440,0,obs:563c93c0c80f1985ebc60f47
hours:404ed3dcc822db5625862181,osm:node:13157730289,5,,open,0,1440,0,obs:563c93c0c80f1985ebc60f47
hours:4a27403947aba021f859c38a,osm:node:13157730289,6,,open,0,1440,0,obs:563c93c0c80f1985ebc60f47
hours:1509846c7b38ee718c66bf8f,osm:node:13253059391,0,,open,600,1320,0,obs:983f42db98b1ee04b7db1f34
hours:c7b785850546651b0dc13a43,osm:node:13253059391,1,,open,600,1320,0,obs:983f42db98b1ee04b7db1f34
hours:50e0838887abc8f09c2c77a1,osm:node:13253059391,2,,open,600,1320,0,obs:983f42db98b1ee04b7db1f34
hours:fc2968163968db1382903c44,osm:node:13253059391,3,,open,600,1320,0,obs:983f42db98b1ee04b7db1f34
hours:30d936bf40530d24609ff63f,osm:node:13253059391,4,,open,600,1320,0,obs:983f42db98b1ee04b7db1f34
hours:6b605700a94fcfa83beb90d6,osm:node:13253059391,5,,open,600,1320,0,obs:983f42db98b1ee04b7db1f34
hours:d52c4514a29676182fd20751,osm:node:13253059391,6,,open,600,1320,0,obs:983f42db98b1ee04b7db1f34
hours:526efa7a5ed7323170a406df,osm:node:13336584701,1,,open,540,990,0,obs:6cea7d65ac1d4ffcce1adf37
hours:ddadcba2c5e01ba56de8ac70,osm:node:13336584701,2,,open,540,990,0,obs:6cea7d65ac1d4ffcce1adf37
hours:8a55584087af94af2786f855,osm:node:13336584701,3,,open,540,990,0,obs:6cea7d65ac1d4ffcce1adf37
hours:df82c7e3ce1c8ce8aa8748d6,osm:node:13336584701,4,,open,540,990,0,obs:6cea7d65ac1d4ffcce1adf37
hours:ee6330d75d79213237f7f4be,osm:node:13336584701,5,,open,540,990,0,obs:6cea7d65ac1d4ffcce1adf37
hours:fc95cfac10579b5e8cfba2f6,osm:node:13336584701,6,,open,540,990,0,obs:6cea7d65ac1d4ffcce1adf37
hours:80879eeccf60b0d60e2ec3e5,osm:node:13399339701,0,,open,540,1020,0,obs:091125bc06899951922d01b6
hours:74cbcde52767408c54f2df0f,osm:node:13399339701,1,,open,540,1020,0,obs:091125bc06899951922d01b6
hours:ebee1dff8e2003c0f7eab599,osm:node:13399339701,2,,open,540,1020,0,obs:091125bc06899951922d01b6
hours:f7f44c85a7800692ff9e3f59,osm:node:13399339701,3,,open,540,1020,0,obs:091125bc06899951922d01b6
hours:09e7350d1708547a3677b2f9,osm:node:13399339701,4,,open,540,1020,0,obs:091125bc06899951922d01b6
hours:cf59caf3154bad4b0a64768a,osm:node:13399339701,5,,open,540,1020,0,obs:091125bc06899951922d01b6
hours:b33c820d7a05f9140308b52f,osm:node:13399339701,6,,open,540,1020,0,obs:091125bc06899951922d01b6
hours:d310a17ac67b36c423f3c353,osm:node:13461973901,0,,open,480,660,0,obs:1422b5d91c1f57a61295e1d7
hours:c36a089d360c823d73bb2889,osm:node:13461973901,0,,open,810,1200,0,obs:1422b5d91c1f57a61295e1d7
hours:1f1fb62d4c0d8e113fbeaf7e,osm:node:13461973901,1,,open,480,660,0,obs:1422b5d91c1f57a61295e1d7
hours:b923c3147cee658e75692d11,osm:node:13461973901,1,,open,810,1200,0,obs:1422b5d91c1f57a61295e1d7
hours:021a886389bd81ef56a143b2,osm:node:13461973901,2,,open,480,660,0,obs:1422b5d91c1f57a61295e1d7
hours:f373792a369c4a213a967a0e,osm:node:13461973901,2,,open,810,1200,0,obs:1422b5d91c1f57a61295e1d7
hours:a15f01560d9241ce87e7a081,osm:node:13461973901,3,,open,480,660,0,obs:1422b5d91c1f57a61295e1d7
hours:a7414b162bcf8001ac905cf2,osm:node:13461973901,3,,open,810,1200,0,obs:1422b5d91c1f57a61295e1d7
hours:3e85e8ea8dd3a41e54e8d69e,osm:node:13461973901,4,,open,480,660,0,obs:1422b5d91c1f57a61295e1d7
hours:cc50b25546251b9f91293d50,osm:node:13461973901,4,,open,810,1200,0,obs:1422b5d91c1f57a61295e1d7
hours:25e2afcc87aefb1f3af135ce,osm:node:13461973901,5,,open,480,660,0,obs:1422b5d91c1f57a61295e1d7
hours:eff3bace872a497980552bf3,osm:node:13461973901,5,,open,810,1200,0,obs:1422b5d91c1f57a61295e1d7
hours:e295d3033ed3c185d97a8e3f,osm:node:13461973901,6,,open,480,660,0,obs:1422b5d91c1f57a61295e1d7
hours:7618172bb64c8b4b2590127a,osm:node:13461973901,6,,open,810,1200,0,obs:1422b5d91c1f57a61295e1d7
hours:bec85c9459db24e486c5f178,osm:node:13592184426,0,,open,540,1080,0,obs:8649e454a1d6237e6aba475e
hours:1aea4a77b1cdd02854084ff0,osm:node:13592184426,1,,open,540,1080,0,obs:8649e454a1d6237e6aba475e
hours:2b7587f80b6e35c69c6f484f,osm:node:13592184426,2,,open,540,1080,0,obs:8649e454a1d6237e6aba475e
hours:22743bb5b4c1398fbf608309,osm:node:13592184426,3,,open,540,1080,0,obs:8649e454a1d6237e6aba475e
hours:dcb9503720aa2c6dc2861195,osm:node:13592184426,4,,open,540,1080,0,obs:8649e454a1d6237e6aba475e
hours:0a6cb681b879b37881826b2e,osm:node:13592184426,5,,open,540,1080,0,obs:8649e454a1d6237e6aba475e
hours:31d4fee51ead9b2ddd7ed011,osm:node:13644094722,1,,open,540,690,0,obs:5412665bfd21d0b0e2a84137
hours:5821fcb1f5e0eaec0fc7ed56,osm:node:13644094722,1,,open,840,960,0,obs:5412665bfd21d0b0e2a84137
hours:25957e823267adc5f6bd24cb,osm:node:13644094722,2,,open,540,690,0,obs:5412665bfd21d0b0e2a84137
hours:a8b72236961df92ee283158a,osm:node:13644094722,2,,open,840,960,0,obs:5412665bfd21d0b0e2a84137
hours:8af71eab451c0e429fff58e2,osm:node:13644094722,3,,open,540,690,0,obs:5412665bfd21d0b0e2a84137
hours:b7e396ee9fa77cb8fad99c7f,osm:node:13644094722,3,,open,840,960,0,obs:5412665bfd21d0b0e2a84137
hours:c0e4ab7fcf15f00ae490cb8d,osm:node:13644094722,4,,open,540,690,0,obs:5412665bfd21d0b0e2a84137
hours:26b8e5cd27a83c251f2ca7e9,osm:node:13644094722,4,,open,840,960,0,obs:5412665bfd21d0b0e2a84137
hours:fc76b51f6361eb888522640f,osm:node:13644094722,5,,open,540,690,0,obs:5412665bfd21d0b0e2a84137
hours:13ad664bb96478f28208d4c6,osm:node:13644094722,5,,open,840,960,0,obs:5412665bfd21d0b0e2a84137
hours:6a77e979746d045701c382c4,osm:node:13644094722,6,,open,540,690,0,obs:5412665bfd21d0b0e2a84137
hours:7f54b22d83a6acf68bab7782,osm:node:13644094722,6,,open,840,960,0,obs:5412665bfd21d0b0e2a84137
hours:40fe4b4f220edc12072cf395,osm:node:13953793101,0,,open,450,1320,0,obs:ce1dd2ca015d5702c6dc5f6c
hours:224cd34569c29d6d53fb5900,osm:node:13953793101,1,,open,450,1320,0,obs:ce1dd2ca015d5702c6dc5f6c
hours:19afd21247e09a1339dcabf5,osm:node:13953793101,2,,open,450,1320,0,obs:ce1dd2ca015d5702c6dc5f6c
hours:ac66f781c8b6a152fcf19bf7,osm:node:13953793101,3,,open,450,1320,0,obs:ce1dd2ca015d5702c6dc5f6c
hours:8a121249ce9fcd0d7f5d839d,osm:node:13953793101,4,,open,450,1320,0,obs:ce1dd2ca015d5702c6dc5f6c
hours:a19eeb6d1e14ce7dbb55bad3,osm:node:13953793101,5,,open,450,1320,0,obs:ce1dd2ca015d5702c6dc5f6c
hours:22893268f7056e22cc262f0c,osm:node:13953793101,6,,open,450,1320,0,obs:ce1dd2ca015d5702c6dc5f6c
hours:9f5f3b20b6f53b424b7d8a71,osm:node:13978064708,0,,open,0,1440,0,obs:02d62334bd34c1baec2998dd
hours:6adaca1263694b274350915b,osm:node:13978064708,1,,open,0,1440,0,obs:02d62334bd34c1baec2998dd
hours:17240209de84a4a55236273b,osm:node:13978064708,2,,open,0,1440,0,obs:02d62334bd34c1baec2998dd
hours:012ff7e434545bf33d46f27f,osm:node:13978064708,3,,open,0,1440,0,obs:02d62334bd34c1baec2998dd
hours:fb63db5b39dede81baa94b1f,osm:node:13978064708,4,,open,0,1440,0,obs:02d62334bd34c1baec2998dd
hours:908d8421177eb2ed71994f5a,osm:node:13978064708,5,,open,0,1440,0,obs:02d62334bd34c1baec2998dd
hours:835930fcfe7acb9657c04a48,osm:node:13978064708,6,,open,0,1440,0,obs:02d62334bd34c1baec2998dd
hours:70170f7a0031a675467ff30b,osm:node:14063080338,5,,open,0,1440,0,obs:91a11e2fae09d17e317c66a5
hours:e520b732ce20725545abe894,osm:node:14063080338,6,,open,0,1440,0,obs:91a11e2fae09d17e317c66a5
hours:1aac84dee3f5cd9d58837562,osm:node:1540779110,0,,open,450,990,0,obs:28941e8f9c6214d680e2cd2b
hours:cb5d1228783923b9d8f0f6f5,osm:node:1540779110,1,,open,450,990,0,obs:28941e8f9c6214d680e2cd2b
hours:17e451e9e6f526eea29185a5,osm:node:1540779110,2,,open,450,990,0,obs:28941e8f9c6214d680e2cd2b
hours:13924ee9ebba853ef82161d2,osm:node:1540779110,3,,open,450,990,0,obs:28941e8f9c6214d680e2cd2b
hours:310f07d4e8587c84d094b874,osm:node:1540779110,4,,open,450,990,0,obs:28941e8f9c6214d680e2cd2b
hours:2c011c10d9602765362f64dd,osm:node:1540779110,5,,open,450,990,0,obs:28941e8f9c6214d680e2cd2b
hours:0cd1c920d8c85f5eda409fdc,osm:node:1540779110,6,,open,450,990,0,obs:28941e8f9c6214d680e2cd2b
hours:fb63feed3ed242e9e79f18ef,osm:node:2495831858,0,,open,0,1440,0,obs:19b1a5d782dc6d92ae972541
hours:5287ec42777cfcbb756faa27,osm:node:2495831858,1,,open,0,1440,0,obs:19b1a5d782dc6d92ae972541
hours:f55834cfbf0de12008cf4bdc,osm:node:2495831858,2,,open,0,1440,0,obs:19b1a5d782dc6d92ae972541
hours:885ff25d31cb9aa0abd12aec,osm:node:2495831858,3,,open,0,1440,0,obs:19b1a5d782dc6d92ae972541
hours:38aa8f7fa6ff8baa7bfec416,osm:node:2495831858,4,,open,0,1440,0,obs:19b1a5d782dc6d92ae972541
hours:d407b8998194036e2a9ccbca,osm:node:2495831858,5,,open,0,1440,0,obs:19b1a5d782dc6d92ae972541
hours:455874ac2b26bf72edfea44e,osm:node:2495831858,6,,open,0,1440,0,obs:19b1a5d782dc6d92ae972541
hours:6654a8dbbd158feab1647326,osm:node:2673080246,0,,open,480,1020,0,obs:3dbd223848affeef29818d16
hours:0926643c2151591f66fec712,osm:node:2673080246,1,,open,480,1020,0,obs:3dbd223848affeef29818d16
hours:1c559ba8dad7cd476f40ffdb,osm:node:2673080246,2,,open,480,1020,0,obs:3dbd223848affeef29818d16
hours:f2431785b4127a579d152c86,osm:node:2673080246,3,,open,480,1020,0,obs:3dbd223848affeef29818d16
hours:11aeacc1e5e9d9157c1853d4,osm:node:2673080246,4,,open,480,1020,0,obs:3dbd223848affeef29818d16
hours:1ca6d7ce69b419cb67fc2c34,osm:node:2673080246,5,,open,480,1020,0,obs:3dbd223848affeef29818d16
hours:148b0cbfc90902ff64778adc,osm:node:2673080246,6,,open,480,1020,0,obs:3dbd223848affeef29818d16
hours:e8af6ceb3b3dbc0c2efb5edc,osm:node:3668724311,0,,open,420,1140,0,obs:432b907abbe5232c9cf270b1
hours:3c3b353c52115244cd6e5680,osm:node:3668724311,1,,open,420,1140,0,obs:432b907abbe5232c9cf270b1
hours:1703a2e8ea7aeb8519a29671,osm:node:3668724311,2,,open,420,1140,0,obs:432b907abbe5232c9cf270b1
hours:6a045a395f2315660f484674,osm:node:3668724311,3,,open,420,1140,0,obs:432b907abbe5232c9cf270b1
hours:d5f87d3aad60122efcd305ad,osm:node:3668724311,4,,open,420,1140,0,obs:432b907abbe5232c9cf270b1
hours:df66382b2d417a1eadcdfe9e,osm:node:3668724311,5,,open,420,1140,0,obs:432b907abbe5232c9cf270b1
hours:478f5f37458034d6a8715668,osm:node:3668724311,6,,open,420,1140,0,obs:432b907abbe5232c9cf270b1
hours:63d77aceb4ebbe5e45f06d66,osm:node:3852310928,0,,open,480,1080,0,obs:a98d0be6c551845222cbec02
hours:c792578347a69ea318e288e0,osm:node:3852310928,1,,open,480,1080,0,obs:a98d0be6c551845222cbec02
hours:ec1c318fef5d9e110ca43a24,osm:node:3852310928,2,,open,480,1080,0,obs:a98d0be6c551845222cbec02
hours:2fa6a6f18e3c77a30ca37e40,osm:node:3852310928,3,,open,480,1080,0,obs:a98d0be6c551845222cbec02
hours:7bcb58a61d549603de777c7f,osm:node:3852310928,4,,open,480,1080,0,obs:a98d0be6c551845222cbec02
hours:1d7668a5a9c7b73d20b2d8ca,osm:node:3852310928,5,,open,480,1080,0,obs:a98d0be6c551845222cbec02
hours:2af53898a67068444a56d750,osm:node:3852310928,6,,open,480,1080,0,obs:a98d0be6c551845222cbec02
hours:e2f3eeaded08878f89711a94,osm:node:4110078089,0,,open,510,1020,0,obs:633aaf55d5d87566a24cf73e
hours:4600f5ecc1fefe54fd85a65b,osm:node:4110078089,1,,open,510,1020,0,obs:633aaf55d5d87566a24cf73e
hours:e0262b6d95d279df9fd0da19,osm:node:4110078089,2,,open,510,1020,0,obs:633aaf55d5d87566a24cf73e
hours:d3a0c0cc1f792f6ecf0c882e,osm:node:4110078089,3,,open,510,1020,0,obs:633aaf55d5d87566a24cf73e
hours:af357e9f44e2b2be1c1b87fd,osm:node:4110078089,4,,open,510,1020,0,obs:633aaf55d5d87566a24cf73e
hours:af55b0de72aa2289d8ba90f8,osm:node:4110078089,5,,open,510,1020,0,obs:633aaf55d5d87566a24cf73e
hours:629b3f179a40887eef55326c,osm:node:4110078089,6,,open,510,1020,0,obs:633aaf55d5d87566a24cf73e
hours:044447b6e186a0b69780d1b5,osm:node:4135863789,0,,open,480,1050,0,obs:02296d90d024fc454bcfa82c
hours:27d9bb58acd47ac011bcbdc5,osm:node:4135863789,1,,open,480,1050,0,obs:02296d90d024fc454bcfa82c
hours:40f62c137c5c78b8b805df9e,osm:node:4135863789,2,,open,480,1050,0,obs:02296d90d024fc454bcfa82c
hours:4022ac18399fb81c169ce7ba,osm:node:4135863789,3,,open,480,1050,0,obs:02296d90d024fc454bcfa82c
hours:609199f75f266c7877526ad2,osm:node:4135863789,4,,open,480,1050,0,obs:02296d90d024fc454bcfa82c
hours:81bb9c81158acc2175bff5bd,osm:node:4135863789,5,,open,480,1050,0,obs:02296d90d024fc454bcfa82c
hours:2dde5dc75d7087af72fd5225,osm:node:4135863789,6,,open,480,1050,0,obs:02296d90d024fc454bcfa82c
hours:55e2aa2f855c45d870ab46d0,osm:node:4171787601,0,,open,540,1020,0,obs:5242423f851e18ea22080100
hours:a2674328e3b2ee7c307394f3,osm:node:4171787601,1,,open,540,1020,0,obs:5242423f851e18ea22080100
hours:7537a0bca682dbf2d5b53993,osm:node:4171787601,2,,open,540,1020,0,obs:5242423f851e18ea22080100
hours:1ab177a31e459ba5f96631ec,osm:node:4171787601,3,,open,540,1020,0,obs:5242423f851e18ea22080100
hours:1005e95cf9658529c8906c35,osm:node:4171787601,4,,open,540,1020,0,obs:5242423f851e18ea22080100
hours:84ca0488dd730ffbdaa18078,osm:node:4171787601,5,,open,540,1020,0,obs:5242423f851e18ea22080100
hours:56d1233d7112406e1ab8d936,osm:node:4171787601,6,,open,540,1020,0,obs:5242423f851e18ea22080100
hours:24fba8f98208a913a8028470,osm:node:4240840189,0,,open,0,1440,0,obs:034a29cea2674c2b36d8091a
hours:1b0f8180ed7c535023be8b62,osm:node:4240840189,1,,open,0,1440,0,obs:034a29cea2674c2b36d8091a
hours:3bafa5d63a7c46ed2b1a57de,osm:node:4240840189,2,,open,0,1440,0,obs:034a29cea2674c2b36d8091a
hours:f155cea633b4fe178aef086f,osm:node:4240840189,3,,open,0,1440,0,obs:034a29cea2674c2b36d8091a
hours:740de15f32e1bec34dd55128,osm:node:4240840189,4,,open,0,1440,0,obs:034a29cea2674c2b36d8091a
hours:63094ed0a8ae3f5ef294a912,osm:node:4240840189,5,,open,0,1440,0,obs:034a29cea2674c2b36d8091a
hours:32aa076d810edc066e33f0d5,osm:node:4240840189,6,,open,0,1440,0,obs:034a29cea2674c2b36d8091a
hours:9974cfa94de08fa1093bc19e,osm:node:4299365893,0,,open,450,1320,0,obs:bd8c97f0ad51f68aac14b77c
hours:47a270938b0aae75bd47c55f,osm:node:4299365893,1,,open,450,1320,0,obs:bd8c97f0ad51f68aac14b77c
hours:152af507f6bb3a9d9fc4a483,osm:node:4299365893,2,,open,450,1320,0,obs:bd8c97f0ad51f68aac14b77c
hours:a7d2f1368cebb6a04389824d,osm:node:4299365893,3,,open,450,1320,0,obs:bd8c97f0ad51f68aac14b77c
hours:589e0b4f97dfe7713f96f27a,osm:node:4299365893,4,,open,450,1320,0,obs:bd8c97f0ad51f68aac14b77c
hours:786bb38088590df6868b1340,osm:node:4299365893,5,,open,450,1320,0,obs:bd8c97f0ad51f68aac14b77c
hours:475e8360664d050f9844e938,osm:node:4299365893,6,,open,450,1320,0,obs:bd8c97f0ad51f68aac14b77c
hours:3df45c044ab87db312a4e930,osm:node:4499978190,0,,open,480,720,0,obs:4149756817a799fbd0991779
hours:17dc0ffc849b0bb847ecb620,osm:node:4499978190,0,,open,780,1020,0,obs:4149756817a799fbd0991779
hours:95af8805581e9cc2d3438eff,osm:node:4499978190,1,,open,480,720,0,obs:4149756817a799fbd0991779
hours:12c5b275998b9cba46dcdfda,osm:node:4499978190,1,,open,780,1020,0,obs:4149756817a799fbd0991779
hours:0d057626dd685e64888a2158,osm:node:4499978190,2,,open,480,720,0,obs:4149756817a799fbd0991779
hours:e8f64fe6969c8e48d00296ee,osm:node:4499978190,2,,open,780,1020,0,obs:4149756817a799fbd0991779
hours:6035260f8034dc9940d1b165,osm:node:4499978190,3,,open,480,720,0,obs:4149756817a799fbd0991779
hours:9fe55a5450af6de0818c9a99,osm:node:4499978190,3,,open,780,1020,0,obs:4149756817a799fbd0991779
hours:4bd0d1f3cd2286cf9802868e,osm:node:4499978190,4,,open,480,720,0,obs:4149756817a799fbd0991779
hours:c89677d4e1d5e23a5454715b,osm:node:4499978190,4,,open,780,1020,0,obs:4149756817a799fbd0991779
hours:6e67e57217bbb1761f1ea775,osm:node:4504835990,0,,open,0,1440,0,obs:b2dc121db0c07eb50a2f919e
hours:852364f548e982929ead1751,osm:node:4504835990,1,,open,0,1440,0,obs:b2dc121db0c07eb50a2f919e
hours:8c5b64f1e7c53dc1910bc5a4,osm:node:4504835990,2,,open,0,1440,0,obs:b2dc121db0c07eb50a2f919e
hours:0e507d130cf0e10b92977ce5,osm:node:4504835990,3,,open,0,1440,0,obs:b2dc121db0c07eb50a2f919e
hours:a1b0196dcb0e5ef6b88e4614,osm:node:4504835990,4,,open,0,1440,0,obs:b2dc121db0c07eb50a2f919e
hours:be0bf425b2813de7e1f14f06,osm:node:4504835990,5,,open,0,1440,0,obs:b2dc121db0c07eb50a2f919e
hours:f54dfe4fb9a268a1c6973a77,osm:node:4504835990,6,,open,0,1440,0,obs:b2dc121db0c07eb50a2f919e
hours:674720ada2b45693cbedeece,osm:node:4524518293,0,,open,450,660,0,obs:28f2ae76b4596353cb4c4d45
hours:3bee9e0f91b658a92650402f,osm:node:4524518293,0,,open,840,990,0,obs:28f2ae76b4596353cb4c4d45
hours:e4d35d54d548410e0de05427,osm:node:4524518293,1,,open,450,660,0,obs:28f2ae76b4596353cb4c4d45
hours:c80cdccd751d938f40711564,osm:node:4524518293,1,,open,840,990,0,obs:28f2ae76b4596353cb4c4d45
hours:179b32d49a7f85280ee9bde4,osm:node:4524518293,2,,open,450,660,0,obs:28f2ae76b4596353cb4c4d45
hours:1b4171c568a3f3a59bc1f655,osm:node:4524518293,2,,open,840,990,0,obs:28f2ae76b4596353cb4c4d45
hours:486b3178a8fb31429f4c18a3,osm:node:4524518293,3,,open,450,660,0,obs:28f2ae76b4596353cb4c4d45
hours:10c7de6978e4d584c1a99d75,osm:node:4524518293,3,,open,840,990,0,obs:28f2ae76b4596353cb4c4d45
hours:7eea66b29bd3cac0685eb7ac,osm:node:4524518293,4,,open,450,660,0,obs:28f2ae76b4596353cb4c4d45
hours:66861c627bdc040178f9448c,osm:node:4524518293,4,,open,840,990,0,obs:28f2ae76b4596353cb4c4d45
hours:d89fee2f38fd7ec050ae3c04,osm:node:4524518293,5,,open,450,660,0,obs:28f2ae76b4596353cb4c4d45
hours:5f71084c3f86429f036b7531,osm:node:4524518293,5,,open,840,990,0,obs:28f2ae76b4596353cb4c4d45
hours:50da00acf9124eceae85c543,osm:node:4524518293,6,,open,450,660,0,obs:28f2ae76b4596353cb4c4d45
hours:eb488cd1d8cc189f14d93de8,osm:node:4524518293,6,,open,840,990,0,obs:28f2ae76b4596353cb4c4d45
hours:f5d8970b02708928425f3cf2,osm:node:4533660892,0,,open,0,1440,0,obs:fe7a8309484059636b2671e5
hours:5c8f70f28d330eed92ff3407,osm:node:4533660892,1,,open,0,1440,0,obs:fe7a8309484059636b2671e5
hours:aca13bc947c42c702af7b5d2,osm:node:4533660892,2,,open,0,1440,0,obs:fe7a8309484059636b2671e5
hours:b1b3fcd9147a0cc0c26a7703,osm:node:4533660892,3,,open,0,1440,0,obs:fe7a8309484059636b2671e5
hours:e072e0f544393672cc801bf1,osm:node:4533660892,4,,open,0,1440,0,obs:fe7a8309484059636b2671e5
hours:cb931b1569f59c21ba6bdc2f,osm:node:4533660892,5,,open,0,1440,0,obs:fe7a8309484059636b2671e5
hours:8bc43ed294b85137c6f307d8,osm:node:4533660892,6,,open,0,1440,0,obs:fe7a8309484059636b2671e5
hours:9565cae25d1c9c2b30b3b885,osm:node:4572907889,4,,open,1140,1320,0,obs:0a74086b201dac0311372b19
hours:ac6704f4843b343f2fe57809,osm:node:4572907889,5,,open,1140,1320,0,obs:0a74086b201dac0311372b19
hours:d5ad26ee2fc3d9383894cf71,osm:node:4572907889,6,,open,1140,1320,0,obs:0a74086b201dac0311372b19
hours:7140f01916786c927d44b864,osm:node:4589456390,0,,open,1200,1440,0,obs:1d68e0d7706344a821ded752
hours:d0e41e7e163306517d82b4e7,osm:node:4589456390,1,,open,1200,1440,0,obs:1d68e0d7706344a821ded752
hours:075916f5fa72d4e39aeefe74,osm:node:4589456390,2,,open,1200,1440,0,obs:1d68e0d7706344a821ded752
hours:4425c96c281efcfc87fe0c3e,osm:node:4589456390,3,,open,1200,1440,0,obs:1d68e0d7706344a821ded752
hours:40f4bb21b0024dd513be4bde,osm:node:4589456390,4,,open,1200,1440,0,obs:1d68e0d7706344a821ded752
hours:8a7aca57f951e763a3d288e4,osm:node:4589456390,5,,open,1200,1440,0,obs:1d68e0d7706344a821ded752
hours:4093df8c7986464b7604b862,osm:node:4589456390,6,,open,1200,1440,0,obs:1d68e0d7706344a821ded752
hours:d52d6a2dc61a5ed0ebf8ff09,osm:node:4618120190,0,,open,360,1140,0,obs:6d39f0a8dd9a35ad11a1a68b
hours:ecb3a5ed534532dd126a2c5d,osm:node:4618120190,1,,open,360,1140,0,obs:6d39f0a8dd9a35ad11a1a68b
hours:2ce53b86dcc196a3be9a8c69,osm:node:4618120190,2,,open,360,1140,0,obs:6d39f0a8dd9a35ad11a1a68b
hours:d4fbd3aa2973c22896964c6f,osm:node:4618120190,3,,open,360,1140,0,obs:6d39f0a8dd9a35ad11a1a68b
hours:f7edea2e5ac55cd17fb777ed,osm:node:4618120190,4,,open,360,1140,0,obs:6d39f0a8dd9a35ad11a1a68b
hours:061dbe8e73ee645a10b4ff48,osm:node:4618120190,5,,open,360,1140,0,obs:6d39f0a8dd9a35ad11a1a68b
hours:897b1b16a13afdd3eeccd045,osm:node:4618120190,6,,open,360,1140,0,obs:6d39f0a8dd9a35ad11a1a68b
hours:2a4574901296cf154714a186,osm:node:4674771389,0,,open,360,1320,0,obs:3154827b23a6d864ae2cd87a
hours:207f841e3f65b5a0418a48f7,osm:node:4674771389,1,,open,360,1320,0,obs:3154827b23a6d864ae2cd87a
hours:f8da805a7680532ed9788fbb,osm:node:4674771389,2,,open,360,1320,0,obs:3154827b23a6d864ae2cd87a
hours:860554ed610ae443990f382a,osm:node:4674771389,3,,open,360,1320,0,obs:3154827b23a6d864ae2cd87a
hours:c1ab567c75c100de46181828,osm:node:4674771389,4,,open,360,1320,0,obs:3154827b23a6d864ae2cd87a
hours:04f97b8a8a8dd12afb0ecffa,osm:node:4674771389,5,,open,360,1320,0,obs:3154827b23a6d864ae2cd87a
hours:404a946f14e8d7806478203f,osm:node:4674771389,6,,open,360,1320,0,obs:3154827b23a6d864ae2cd87a
hours:474a69e8f19764f8d4405c77,osm:node:4679445800,0,,open,0,1440,0,obs:1c5207494b08a70de69a77cd
hours:9b51c852acc0f26d7de905e8,osm:node:4679445800,1,,open,0,1440,0,obs:1c5207494b08a70de69a77cd
hours:ac977a768c62da3ce624ed69,osm:node:4679445800,2,,open,0,1440,0,obs:1c5207494b08a70de69a77cd
hours:b1a154a1e80f73b30304456c,osm:node:4679445800,3,,open,0,1440,0,obs:1c5207494b08a70de69a77cd
hours:0725bfe3fff06efbed70ccbe,osm:node:4679445800,4,,open,0,1440,0,obs:1c5207494b08a70de69a77cd
hours:687a78e88eaef9436b3a5c11,osm:node:4679445800,5,,open,0,1440,0,obs:1c5207494b08a70de69a77cd
