scenario_id,split,location,date,interests,categories,origin_latitude,origin_longitude,radius_km,poi_id,name,category,description,distance_km,source_url,relevance_0_3,notes
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:13275273171,Đây Đi,cafe,,0.316,https://www.openstreetmap.org/node/13275273171,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:way:409390951,Trung tâm Lưu trữ và Triển lãm Ảnh Nghệ thuật Việt Nam,museum,,7.16,https://www.openstreetmap.org/way/409390951,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:way:37933050,Nhà hát Lớn,performance_venue,,0.609,https://www.openstreetmap.org/way/37933050,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:way:1234036432,Đông Phong Art Gallery,gallery,,0.488,https://www.openstreetmap.org/way/1234036432,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:way:37625751,Lăng Chủ tịch Hồ Chí Minh,historic,"Lăng Chủ tịch Hồ Chí Minh (Hà Nội) là nơi lưu giữ thi hài của Chủ tịch Hồ Chí Minh, trở thành biểu tượng của lòng tôn kính và biết ơn của nhân dân Việt Nam.",2.225,https://www.openstreetmap.org/way/37625751,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:12090398186,Lunet Art Galerie,gallery,,1.614,https://www.openstreetmap.org/node/12090398186,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:4217845890,Cà Phê AnAn,cafe,,0.39,https://www.openstreetmap.org/node/4217845890,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:10715935205,ACID8 Speciality Coffee,cafe,,1.15,https://www.openstreetmap.org/node/10715935205,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:7162750926,Halo Coffee & Juices,cafe,,0.313,https://www.openstreetmap.org/node/7162750926,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:way:1220299340,Conifer Bốn Mùa – Four Seasons,cafe,,0.338,https://www.openstreetmap.org/way/1220299340,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:way:339936730,Bảo tàng Dân tộc học Việt Nam,museum,"Bảo tàng tại Đường Nguyễn Văn Huyên, Hà Nội, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",5.888,https://www.openstreetmap.org/way/339936730,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:4499978190,Bảo tàng Địa chất Việt Nam,museum,,0.727,https://www.openstreetmap.org/node/4499978190,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:10855443206,Chùa Tranh Khúc,temple,"Điểm văn hóa tâm linh tại 20.924956, 105.888766, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",12.06,https://www.openstreetmap.org/node/10855443206,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:node:10179892274,The East,restaurant,,1.054,https://www.openstreetmap.org/node/10179892274,,
HN-HOLD-05,holdout,Hà Nội,2026-09-20,"nghệ thuật, văn hóa","gallery, performance_venue",21.0285,105.8542,15.0,osm:way:879841441,Vườn hoa Diên Hồng,park,,0.291,https://www.openstreetmap.org/way/879841441,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:1148571536,Bảo tàng Lịch sử Quân sự Việt Nam,museum,,10.497,https://www.openstreetmap.org/way/1148571536,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:13275273171,Đây Đi,cafe,,0.316,https://www.openstreetmap.org/node/13275273171,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10103088449,Tokachiya Ramen,restaurant,,4.901,https://www.openstreetmap.org/node/10103088449,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:879841441,Vườn hoa Diên Hồng,park,,0.291,https://www.openstreetmap.org/way/879841441,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10715935205,ACID8 Speciality Coffee,cafe,,1.15,https://www.openstreetmap.org/node/10715935205,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10098130619,Youone Hotdog,restaurant,,2.883,https://www.openstreetmap.org/node/10098130619,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:5340817221,McDonald's,restaurant,,0.366,https://www.openstreetmap.org/node/5340817221,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:1234036432,Đông Phong Art Gallery,gallery,,0.488,https://www.openstreetmap.org/way/1234036432,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:704147278,Bảo tàng Phụ nữ Việt Nam,museum,,0.633,https://www.openstreetmap.org/way/704147278,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10098130620,Youone Hotdog,restaurant,,4.88,https://www.openstreetmap.org/node/10098130620,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:339936730,Bảo tàng Dân tộc học Việt Nam,museum,"Bảo tàng tại Đường Nguyễn Văn Huyên, Hà Nội, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",5.888,https://www.openstreetmap.org/way/339936730,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:28912942,Nhà thờ Lớn Hà Nội,temple,,0.555,https://www.openstreetmap.org/way/28912942,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:6602496036,Pho Hùng,restaurant,,0.363,https://www.openstreetmap.org/node/6602496036,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:178995262,Đền Ngọc Sơn,temple,,0.312,https://www.openstreetmap.org/way/178995262,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:11652527569,BANH Mi NHE,restaurant,,0.315,https://www.openstreetmap.org/node/11652527569,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:1220299340,Conifer Bốn Mùa – Four Seasons,cafe,,0.338,https://www.openstreetmap.org/way/1220299340,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:3794435557,Đình Làng Quảng Bá,temple,"Điểm văn hóa tâm linh tại 21.066868, 105.823032, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",5.354,https://www.openstreetmap.org/node/3794435557,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:697326496,Chùa Một Cột,temple,"Điểm văn hóa tâm linh tại 21.067416, 106.764553, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",2.288,https://www.openstreetmap.org/way/697326496,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10114776452,Skyline Coffee,cafe,,3.667,https://www.openstreetmap.org/node/10114776452,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:37625751,Lăng Chủ tịch Hồ Chí Minh,historic,"Lăng Chủ tịch Hồ Chí Minh (Hà Nội) là nơi lưu giữ thi hài của Chủ tịch Hồ Chí Minh, trở thành biểu tượng của lòng tôn kính và biết ơn của nhân dân Việt Nam.",2.225,https://www.openstreetmap.org/way/37625751,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10011953034,Micasa - Tea & Coffee,cafe,,11.897,https://www.openstreetmap.org/node/10011953034,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:1510802054,Phố Sách Hà Nội,park,"Điểm tham quan tại Phố 19 Tháng 12, Hà Nội, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=attraction).",0.772,https://www.openstreetmap.org/way/1510802054,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10129864868,Itaewon Dakgalbi,restaurant,,4.934,https://www.openstreetmap.org/node/10129864868,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10098130622,Youone Hotdog,restaurant,,7.526,https://www.openstreetmap.org/node/10098130622,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10158964415,Lẩu&Nướng Ăndeee - 188 Phó Đức Chính,restaurant,,1.945,https://www.openstreetmap.org/node/10158964415,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10179892274,The East,restaurant,,1.054,https://www.openstreetmap.org/node/10179892274,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10098130621,Youone Hotdog,restaurant,,3.514,https://www.openstreetmap.org/node/10098130621,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:12876453886,Đền Thiên Vương Thịnh,temple,"Điểm văn hóa tâm linh tại 20.992428, 105.908065, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",6.881,https://www.openstreetmap.org/node/12876453886,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:7162750926,Halo Coffee & Juices,cafe,,0.313,https://www.openstreetmap.org/node/7162750926,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:4217845890,Cà Phê AnAn,cafe,,0.39,https://www.openstreetmap.org/node/4217845890,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:696913691,Hoàng thành Thăng Long,historic,,1.787,https://www.openstreetmap.org/way/696913691,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:340128580,Di tích Nhà tù Hỏa Lò,museum,,0.868,https://www.openstreetmap.org/way/340128580,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:12090398186,Lunet Art Galerie,gallery,,1.614,https://www.openstreetmap.org/node/12090398186,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:node:10082412846,Highlands Coffee,cafe,,6.414,https://www.openstreetmap.org/node/10082412846,,
HN-HOLD-06,holdout,Hà Nội,2026-09-20,,,21.0285,105.8542,12.0,osm:way:1233838148,Bay Seafood Buffet,restaurant,,0.344,https://www.openstreetmap.org/way/1233838148,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:44589dd0fee354e42160f01b,Bãi Tắm Biển Mỹ Khê,beach,,4.831,https://www.google.com/maps/place/B%C3%A3i+T%E1%BA%AFm+Bi%E1%BB%83n+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x31421700590eb817:0x822428924d824bf7!8m2!3d16.05651!4d108.2473543!16s%2Fg%2F11w37bcwn0!19sChIJF7gOWQAXQjER90uCTZIoJII?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:5293335937,Đổi gió,restaurant,,0.972,https://www.openstreetmap.org/node/5293335937,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:c3bbfbd7bec3b184f49639b7,Bãi Biển Thiên Đường,beach,,2.175,https://www.google.com/maps/place/B%C3%A3i+Bi%E1%BB%83n+Thi%C3%AAn+%C4%90%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x314219275c3586cf:0x7f18ce8765400fce!8m2!3d16.0725445!4d108.1946026!16s%2Fg%2F11hz19sjj3!19sChIJz4Y1XCcZQjERzg9AZYfOGH8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:493f91c7d64272fd01a9b41b,North Beach,beach,,13.543,https://www.google.com/maps/place/North+Beach/data=!4m7!3m6!1s0x31423dbfd0bc9945:0x6ef64a63d31f3d66!8m2!3d16.1231888!4d108.306802!16s%2Fg%2F1pty2pn2f!19sChIJRZm80L89QjERZj0f02NK9m4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:12612220720,Sơn Hải,cafe,,1.004,https://www.openstreetmap.org/node/12612220720,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:554cc747f07be61990b2e682,Công viên biển Mân Thái,beach,,6.32,https://www.google.com/maps/place/C%C3%B4ng+vi%C3%AAn+bi%E1%BB%83n+M%C3%A2n+Th%C3%A1i/data=!4m7!3m6!1s0x3142174d534ede03:0x56906cb7c58cd34a!8m2!3d16.0885356!4d108.2494898!16s%2Fg%2F11j1_g9xrz!19sChIJA95OU00XQjERStOMxbdskFY?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:9c82e6c8558ba33b3f9ec70a,Bãi tắm hàng dừa Mỹ Khê,beach,,5.453,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+h%C3%A0ng+d%E1%BB%ABa+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217005959ac11:0xcfb8ac37d9cc9d52!8m2!3d16.042512!4d108.2517088!16s%2Fg%2F11y5v_nzyz!19sChIJEaxZWQAXQjERUp3M2TesuM8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:1c7f749f3ec420427df4f967,Hoang Sa Beach,beach,,8.0,https://www.google.com/maps/place/Hoang+Sa+Beach/data=!4m7!3m6!1s0x31421784652486df:0xa9f41088d417cb08!8m2!3d16.1015712!4d108.2587362!16s%2Fg%2F11fll7nzqt!19sChIJ34YkZYQXQjERCMsX1IgQ9Kk?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:10773540605,Art Coffee,cafe,,4.545,https://www.openstreetmap.org/node/10773540605,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:way:14131302,Hoi An Memories Land,theme_park,"Công viên giải trí tại 15.875074, 108.339847, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=theme_park).",24.792,https://www.openstreetmap.org/way/14131302,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:6fe02f0d54698ccdc8e5fc46,Biển Thanh Bình,beach,,2.989,https://www.google.com/maps/place/Bi%E1%BB%83n+Thanh+B%C3%ACnh/data=!4m7!3m6!1s0x314218510964c553:0xfcc0cfc3510ff1cd!8m2!3d16.0808998!4d108.2069065!16s%2Fg%2F11f3bb5fjs!19sChIJU8VkCVEYQjERzfEPUcPPwPw?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:65dd50a3316d5f4bbe68a58b,Bãi tắm Mỹ Khê,beach,,5.122,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217004e3e53d1:0xb7adc914ee95bc67!8m2!3d16.0470926!4d108.2495224!16s%2Fg%2F11w7m310_p!19sChIJ0VM-TgAXQjERZ7yV7hTJrbc?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:998e9a8c14e1719dfcc113bb,Bãi tắm Liên Chiểu,beach,,6.34,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+Li%C3%AAn+Chi%E1%BB%83u/data=!4m7!3m6!1s0x314218c89fccd181:0x3c19d491d8564798!8m2!3d16.0887558!4d108.1548412!16s%2Fg%2F11b67r4f0z!19sChIJgdHMn8gYQjERmEdW2JHUGTw?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:11665246470,Trình cà phê,cafe,,2.523,https://www.openstreetmap.org/node/11665246470,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:8616536517,Điểm tâm chị Út,restaurant,,1.396,https://www.openstreetmap.org/node/8616536517,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:13340074016,Becoming Specialty Coffee,cafe,,0.36,https://www.openstreetmap.org/node/13340074016,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:5978084714,Nhà Hàng Chay Hoa Sen - Vegetarian Restaurant,restaurant,vegetarian food,1.101,https://www.openstreetmap.org/node/5978084714,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:c7cf76efd90a14e904ff03a1,Công viên 29 tháng 3,park,,0.936,https://www.google.com/maps/place/C%C3%B4ng%20vi%C3%AAn%2029/3/data=!4m6!3m5!1s0x314219ceaeeb2d63:0xf558394a48fe0fde!8m2!3d16.0625186!4d108.2045143,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:c69f307ab4206664bf1a4923,Ghềnh Bàng,viewpoint,,13.355,https://www.google.com/maps/place/Gh%E1%BB%81nh+B%C3%A0ng/data=!4m7!3m6!1s0x31423df2819c425b:0xfac92c3b7e0f9926!8m2!3d16.1124336!4d108.3116322!16s%2Fg%2F1ptxkl4kn!19sChIJW0KcgfI9QjERJpkPfjssyfo?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:a656101db03a62ca2415442f,My Khe Beach,beach,,5.174,https://www.google.com/maps/place/My+Khe+Beach/data=!4m7!3m6!1s0x3142177a66590321:0xf36c13917474b9d!8m2!3d16.047!4d108.25!16s%2Fg%2F11cjj16wjf!19sChIJIQNZZnoXQjERnUtHFznBNg8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:7370362779,"Cơm trưa, lẫu nướng Rammus",restaurant,,1.052,https://www.openstreetmap.org/node/7370362779,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:way:302944359,Chùa Trung Lương,temple,"Điểm văn hóa tâm linh tại 16.002579, 108.215228, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",5.928,https://www.openstreetmap.org/way/302944359,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:11715206469,Cơm gà Trần Tống,restaurant,,0.752,https://www.openstreetmap.org/node/11715206469,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:9f6b613e52c6d0f34461666b,Bãi tắm Phạm Văn Đồng,beach,,5.211,https://www.google.com/maps/place/B%C3%A3i%20t%E1%BA%AFm%20Ph%E1%BA%A1m%20V%C4%83n%20%C4%90%E1%BB%93ng/data=!4m6!3m5!1s0x3142178599738b33:0xf208a358691762b3!8m2!3d16.0732782!4d108.2468342,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:097516ae1819b8c9e6ae899d,Bãi tắm T20,beach,,5.677,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+T20/data=!4m7!3m6!1s0x3142177a6e5eac21:0x87bf7b4edcc4434!8m2!3d16.0398823!4d108.2531363!16s%2Fg%2F1tw_kqkt!19sChIJIaxebnoXQjERNETM7bT3ewg?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:3aac3427ee25b18a817027e9,Phố cổ Hội An,old_quarter,,24.015,https://www.google.com/maps/place/Ph%E1%BB%91+C%E1%BB%95+H%E1%BB%99i+An/data=!4m7!3m6!1s0x31420f0062ae7c13:0xdea0701c8330039c!8m2!3d15.8786082!4d108.3326924!16s%2Fg%2F11m_62jvyq!19sChIJE3yuYgAPQjERnAMwgxxwoN4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:10959238968,Thom's Sourdough Bakery & Coffee - Tan Thanh Beach,cafe,"Located in the quiet seaside village of Tan Thanh, our spacious two-floor bakery is a destination for artisan food and relaxed productivity. On the ground floor, you will find our signature handcrafted sourdough, pastries, and a deli shop.",22.406,https://www.openstreetmap.org/node/10959238968,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:4281489185,TiPi English Speaking Cafe,cafe,,0.899,https://www.openstreetmap.org/node/4281489185,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:10310109109,KURUMI - Healthy Vegan Food & Desserts,restaurant,,4.975,https://www.openstreetmap.org/node/10310109109,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:10536187009,Dudu Cafe Hoi An,cafe,,24.062,https://www.openstreetmap.org/node/10536187009,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:node:10652658505,Peanuts - Vegan Vietnamese Food,restaurant,"At Peanuts, we serve traditional Vietnamese vegan cuisine, with a particular emphasis on my family’s own personal recipes.",24.719,https://www.openstreetmap.org/node/10652658505,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,osm:way:630377259,Bãi biển Tiên Sa,beach,,8.035,https://www.openstreetmap.org/way/630377259,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:bf2824fb0db1bbed8775e338,Suối Ôm,viewpoint,,11.403,https://www.google.com/maps/place/Su%E1%BB%91i+%C3%94m/data=!4m7!3m6!1s0x31423da248273261:0x142c69880e607150!8m2!3d16.148693!4d108.2441571!16s%2Fg%2F11gr4m6zy7!19sChIJYTInSKI9QjERUHFgDohpLBQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-DEV-01,development,Đà Nẵng,2026-09-20,"biển, thiên nhiên, chụp ảnh","beach, viewpoint",16.0544,108.2022,25.0,poi-google:e961b3dee73a6dfbc87c86de,Bãi biển Nguyễn Tất Thành,beach,,3.782,https://www.google.com/maps/place/B%C3%A3i+bi%E1%BB%83n+Nguy%E1%BB%85n+T%E1%BA%A5t+Th%C3%A0nh/data=!4m7!3m6!1s0x3142190002764ec5:0x942f7fee8d806b52!8m2!3d16.077155!4d108.1758898!16s%2Fg%2F11nqyfvd22!19sChIJxU52AgAZQjERUmuAje5_L5Q?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
